drep_type	drep_hash	stake	vote	bucket	stored_active	stored_expiry	stored_last_interaction	recomputed_active	recomputed_expiry	fallback_expiry	fallback_active
0	94f7bb25c15f5e4e3a58bb9e8e6b10bfa8c2694f39f282167af35e2c	438156743860476		NON_VOTER_NO	true	594	574	true	594	594	true
0	0655f3a1c76788d839212adc459b188b84e680f30ae944c593fa18ae	430245618078839		NON_VOTER_NO	true	595	575	true	595	595	true
0	d9f73092d89249d353788554ebf22d5c6bee1fa0ac4d5a7310d35911	335468462659096		NON_VOTER_NO	true	595	575	true	595	595	true
1	429b12461640cefd3a4a192f7c531d8f6c6d33610b727f481eb22d39	231000766710416		NON_VOTER_NO	true	595	575	true	595	595	true
0	8b75035882d4165bea8000c4d3f2c123ae33c1d92a751a78135a2402	229747027320382		NON_VOTER_NO	true	593	573	true	593	593	true
0	a6c6f79e478cbd37f72b88d217154b19955463d796e4d1da8f4dca68	223048327636271		NON_VOTER_NO	true	594	574	true	594	594	true
0	d2e0ed6a4b1b3233f071244420293f7eeb077ebf758e74b3876d4552	216663585652413		NON_VOTER_NO	true	593	573	true	593	593	true
0	b102197ee2affaebd50fcb8ca69fb4fa9eba931f4cc219f18db6d7e6	187445921525150		NON_VOTER_NO	true	594	574	true	594	594	true
0	53f6a8fad05efc1111cca4dcb96ce891dbfa52459f02efdba117bdb4	129697895367633		NON_VOTER_NO	true	594	574	true	594	594	true
0	984182ef4f6a0bd57b27a2a533ba192de3f2fa80821c8ba95bddd590	126336535380495		NON_VOTER_NO	true	593	573	true	593	593	true
0	fdec0e7b970169151874a50e0f22f41fe95dd722eb0e1a11364095e2	114657125868711		NON_VOTER_NO	true	592	572	true	592	592	true
0	b6f4547ad049d7443ee5695761e1aa5e446cfccf72c7ed0d8ad8edfa	96743954964028		NON_VOTER_NO	true	594	574	true	594	594	true
0	008e918639050ec8b708e5d8ff5224595098a28f0fc6671c66e292ab	89340278241086		NON_VOTER_NO	true	595	575	true	595	595	true
0	79609a10873af5f00d0b4b95cccb3628bd60038113b16c9835caa9dd	88319757146148		EXCLUDED_INACTIVE	false	527		false	527	527	false
0	2358e09cc591f954fdd2038c93c9b2704a1a892a35476f319e4a056d	80439519236144		NON_VOTER_NO	true	594	574	true	594	594	true
0	57838a1e44b12af4b33083f155c8d61cec93afb1827eb66ea159020c	70784390452605		NON_VOTER_NO	true	595	575	true	595	595	true
0	9e90e1e9d025fae5abf970610d80134f2b087a977c178553f60c3ea0	69033688442796		NON_VOTER_NO	true	592	572	true	592	592	true
0	214bcd0cec6e4db3d2ab1fdcb8c184810b48ad9ec9e94642a3333a08	65452351195224		NON_VOTER_NO	true	595	575	true	595	595	true
0	f8d68d00c75e66d7bddc341f94536871b321e387851da112cff7ab43	62321534024416		NON_VOTER_NO	true	595	575	true	595	595	true
0	1189ae5e6370afc64fa39f909ebd21c1213d331c33a1fce8c61a54c0	61814098246447		NON_VOTER_NO	true	591	571	true	591	591	true
0	7bdef7aaf3c925e97ca42d36f119b0469a12cca4a17ecfefc6900350	60669285598893		NON_VOTER_NO	false	529	553	true	577	577	true
0	b3c2a80e21fd49fe1f447b7fddf725197106c3974873856c685e2d60	58219835617652		NON_VOTER_NO	true	595	575	true	595	595	true
0	86b4d0fb7fd85807003537d6c14f4053cfa75f2f9d4f670d23dec934	58175940863650		NON_VOTER_NO	true	595	575	true	595	595	true
0	397d360833d143b0e106cc848ec0798ec4b34bc04aae0852192ce21f	57041766863054		NON_VOTER_NO	true	593	573	true	593	593	true
0	2775713575b07fb5093385e18b88ec76792c19714d7a2233a1fdb469	57041128356631		NON_VOTER_NO	true	595	575	true	595	595	true
0	ddb7316d7f4ff1d69084f2352e4613284381f17474fd133dfb4bb6ed	54429506478791		NON_VOTER_NO	true	593	573	true	593	593	true
0	a865b3916bd1d4eb06b2c650d928991db042f54f3658c0fb8dfe1af4	48258007956691		NON_VOTER_NO	true	591	571	true	591	591	true
0	e42d3c6875ec24dc6ca5ecc995a6c6461775a055ae065c34481d08d8	47935954343920		NON_VOTER_NO	true	595	575	true	595	595	true
0	e110365006277fb6a38f3365738f9a973b9d555a269f53a788224be4	47598263642416		NON_VOTER_NO	true	591	571	true	591	591	true
0	bb3e6561bcf03e7544ed75c721cf1bac41187e97fef1b0aaa178f131	43529706139656		NON_VOTER_NO	true	592	572	true	592	592	true
0	0d9eb7b6f88458cd4b99593009e93742467bebcfead29de7ee52bff9	43238701740713		NON_VOTER_NO	true	593	573	true	593	593	true
0	8ddc76d77a0e0ae4c946d847134aecfd5c4bd9960381a01a65eadc58	42920491133599		NON_VOTER_NO	true	594	574	true	594	594	true
0	c50b9b9beeb0e1cfec57304c7d20746d59f2b3e71bbba847f48b79e2	39379551256956		NON_VOTER_NO	true	594	574	true	594	594	true
0	f0caf4def41f998329a68124fd3569c5241b9fe5b792f13409f09ef5	38965654164265		NON_VOTER_NO	true	591	571	true	591	591	true
0	3205f090910b08edd1ccbd984117014768e27f79d39bcd7cac9d11ac	36807075646548		EXCLUDED_INACTIVE	false	561	540	false	561	561	false
0	55215f98aa7d9e289d215a55f62d258c6c3a71ab847b76de9ddbe661	35458729869733		NON_VOTER_NO	true	594	574	true	594	594	true
0	166c430c14ef054c1d0978742cdd7b4cffe81415e0007dd5d666eb9f	33860054832275		NON_VOTER_NO	true	595	575	true	595	595	true
0	f5f434209648a3e80e5a8fedcede834172d3ac4edb9aa9808efeb912	33103667862890		NON_VOTER_NO	true	595	575	true	595	595	true
0	7946d5404f3d98e79cadaddde1114444a14f506ebd5459ae71f24d46	33001536222895		NON_VOTER_NO	true	595	575	true	595	595	true
0	2084df046dfe947fbbb8ad2997c31472dca4fda88a54bbea48f0e98f	29611642934125		NON_VOTER_NO	true	595	575	true	595	595	true
0	725cceb7823111ea775edd2cfe577eae89b16520856703095b1b28d7	29332140288662		NON_VOTER_NO	true	593	573	true	593	593	true
0	73b6ee5b30e85b670804c4d3b5fd9dadccd46d9ce34c1c09873f2597	26511186268370		NON_VOTER_NO	true	593	573	true	593	593	true
0	a4a01438f9e942e8b9e97101ddabeea1f9f7785a05c670139dbfa4f2	25656904422669		NON_VOTER_NO	true	595	575	true	595	595	true
0	3e34d73f3a117e6d512a5086247de2a96553da255acc0b541ab9691e	24315664764720		NON_VOTER_NO	true	595	575	true	595	595	true
0	9dfb13e6396f205af8cc97d09e0d7112197d3e5377c1013928cdfc5f	24169956314284		NON_VOTER_NO	true	588	568	true	588	588	true
0	7a719c71d1bc67d2eb4af19f02fd48e7498843d33a22168111344a34	23364121427955		NON_VOTER_NO	true	595	575	true	595	595	true
0	d33da6bc4ad754e5f7d44d7eb7ef655ea40f539dd7840c0a8760ad59	22882429007084		NON_VOTER_NO	true	592	572	true	592	592	true
0	e98c1fc775307e6cc34f1b3d89d55532134d8c5addebdc77726e1788	22160906911722		EXCLUDED_INACTIVE	false	529	508	false	529	529	false
0	25abf030ece9ee4becd7dec7167d30974f523cb873e2cffc26c02fe0	22033358062075		NON_VOTER_NO	true	593	573	true	593	593	true
1	2bccc3b22a9d63fe5f85ea1f48536cc434ff17e8a8917111119159f4	21228319406312		NON_VOTER_NO	true	593	573	true	593	593	true
0	6591505c0bd0482dacc163172b733db55be091b0d9854fbbff1d2337	21048330047952		NON_VOTER_NO	true	593	573	true	593	593	true
0	c60c011505e349bb2d51662eaed93cb3b8133f25db99e1b8adcd423c	20917229440095		NON_VOTER_NO	true	594	574	true	594	594	true
0	bc094a622f7c0d0b6c0f64200404fceddd7c3666365822436df205bc	20408853417469		NON_VOTER_NO	true	595	575	true	595	595	true
0	df86215aa95b1af538fe523330935616481fdda4967ae2d81125f623	20113064137312		NON_VOTER_NO	true	595	575	true	595	595	true
0	6f1257494f7fa41389aab2ad7068a1092ce068e2804ecb4219fbbb2a	19574495821520		NON_VOTER_NO	true	595	575	true	595	595	true
0	aa61eb75dd91ff67c73ea168bb39f5fd1de0792408cb8dc2b4094ec8	19168163714920		NON_VOTER_NO	true	595	575	true	595	595	true
0	365718431b4015bef9b52d2f121a5ee183b4980f9769380600ef21eb	18863057718992		NON_VOTER_NO	true	593	573	true	593	593	true
0	538941f39273d794d786b81aa8a3b93b4099be00bd766dc0d300454f	18013578986189		NON_VOTER_NO	true	594	574	true	594	594	true
0	d254f8f6f0eceb571cd7d5364faa55b3c29390ad802c3ee0805b1d72	17506629237561		NON_VOTER_NO	true	595	575	true	595	595	true
0	9f5901807df95dab4887616df7b03b25c57e117deea83db70c9f1594	16954867125909		NON_VOTER_NO	true	593	573	true	593	593	true
0	2052ba04a96e5611a844f09ce2ca33b734133f5875a0b102fea42d46	16270593910296		NON_VOTER_NO	true	594	574	true	594	594	true
0	7d691a83f938411ac3ab444c61a981d7985d45eec6bc0481ff23d84c	16206831419823		NON_VOTER_NO	true	595	575	true	595	595	true
0	fbc9c1ce0916695952efb14870c390a9e62c151905cf047636f75734	15855243357280		NON_VOTER_NO	true	593	573	true	593	593	true
0	0dd84c5b1e5801f4ac86030254c9a8c0bb8ac1d0c7a1092b57f1e9c3	14900814036123		NON_VOTER_NO	false	530	573	true	593	593	true
0	b2b88994f73fc9e68844f84834eec01fde120c9e15fe293a7ee39e1e	14841298929091		NON_VOTER_NO	true	594	574	true	594	594	true
0	72e2d9e5b884f75aa52127f08bc471a9e670d40fc0d3209fe321a05a	13665860715576		EXCLUDED_INACTIVE	false	566	542	false	566	566	false
0	a53027bb45560a772135d0815c08f041447261bd5c40d897282205ab	12636647976656		NON_VOTER_NO	true	594	574	true	594	594	true
0	82465185d03f979831a26ff629ce971a6391597b70165972519233f1	11764827826608		NON_VOTER_NO	true	577	553	true	577	577	true
0	0413ebc79500781e04bdabdf76ab1d2b00c61c3a4c213657e1b13aaf	11651051697315		NON_VOTER_NO	true	593	573	true	593	593	true
0	17e90d4a81d388eaf3eed0910179c704a08612d4874b3f2740541678	11094515898665		NON_VOTER_NO	true	593	573	true	593	593	true
0	c6f5be064ffc0494a269cc56f767c3f60b67635f336bd6f9b05a7484	11037985280775		NON_VOTER_NO	true	595	575	true	595	595	true
0	ac7e65a6950c226cc6125fe0fd0f5d0cdaef78b3905fbacebb7ee266	10987897914483		NON_VOTER_NO	true	584	561	true	584	584	true
0	1d4bee66b0506de8fb7b612391a2a597c1f8fc582a7a3052e0cb2e9c	10967425847626		NON_VOTER_NO	true	580	557	true	580	580	true
0	a4d8e2b7421eb6f3b438b58d56c51a687f8a32fe25f36249cf601fe8	10963522753045		NON_VOTER_NO	true	594	574	true	594	594	true
0	a1f697359efb00243c83699d786ec0a55fa9ed8ea919221138ebbeee	10957933518630		NON_VOTER_NO	true	589	569	true	589	589	true
0	6caf0c34ee5e846da6796dab3df85cf14554b05077529b6c5374fb8f	10853674434424		NON_VOTER_NO	true	582	559	true	582	582	true
0	43d159afe83267d9b160ef6afa1223e4040226e6aea130aecb139073	10769314045345		NON_VOTER_NO	true	595	575	true	595	595	true
0	ee147b12e224c7f014ce3f8e731f9c599a9b87ec951fbaf62b7727ba	10616775362695		EXCLUDED_INACTIVE	false	539	516	false	539	539	false
0	98a9e2ebf6ba1eaff3321623dce2216b1eb13e0f5a0b5984c6c5bc07	10285530723196		NON_VOTER_NO	true	595	575	true	595	595	true
0	e6407707a9f3f8bca49e436b97bcfca4bf505d2a64a7085caa3ef767	10207090014581		EXCLUDED_INACTIVE	false	558	536	false	558	558	false
0	e3e844516b45b17105df2462530f0f568caf72669374c6f9acf73629	9480964984700		NON_VOTER_NO	true	592	572	true	592	592	true
0	43506c27a95547c19fc9d0e56e927487d3eb3ed00ec117ce094a74e5	9360385678074		NON_VOTER_NO	true	594	574	true	594	594	true
0	937271ae3cb948e545d6224e219cfeaf148783bccd5a7d3d2e69bc81	9142080096315		NON_VOTER_NO	true	594	574	true	594	594	true
0	c1aac9b6a2720e3d4a38a7dcc62d8cf10a3f92ff81963f80f9a3ef9f	8734574454372		NON_VOTER_NO	true	595	575	true	595	595	true
0	ebf225e977c623db52a658d88cce7c001d7816bc750e14fd2f811043	8176242619332		NON_VOTER_NO	true	592	572	true	592	592	true
0	188803d92cb29d626d92d0ee65af3f1b87621f7d6ab02d5bb2cdd625	7968096119255		EXCLUDED_INACTIVE	false	551	528	false	551	551	false
0	aa240bd39913cca5043b5e0ba14e7f58ad0834f834cb3f2857fccb1c	7449494957150		NON_VOTER_NO	true	580	557	true	580	580	true
0	86c986afcf6a287eb706df965412e29f491bdb153dc531d210869a3f	7291948053421		NON_VOTER_NO	true	594	574	true	594	594	true
0	b83c235a22e6c5d16cf59958773be1e379f2c5191b7bbd7bcecbadf7	6646144420262		NON_VOTER_NO	true	594	574	true	594	594	true
0	fb9f3a5481c3c380642b13898085f3b471175f4a44e10f1566461b24	6645084462968		NON_VOTER_NO	false	566	567	true	587	587	true
0	dd45b1a60e625f951b8a2a547deebb9aa6a395de134dfe828893cb46	6574056898855		EXCLUDED_INACTIVE	false	546	523	false	546	546	false
0	a83677e69e2a13a517361d613ffa436190378060da2bd0226846364f	6088428776994		NON_VOTER_NO	true	595	575	true	595	595	true
0	8474596092bd676f66cc1af254f54f835115724d0dc3eeb0e620bdc5	5776791387558		NON_VOTER_NO	false	527	559	true	582	582	true
0	28111ae17ff8fdfbd4f39cabdb2705f1c0200b8e159106f34388b155	5662595490564		NON_VOTER_NO	true	594	574	true	594	594	true
0	8fc73462577040d656ed1200a93d8dc2fb7c3bc9ddc445340a895a0a	5659600951153		NON_VOTER_NO	true	594	574	true	594	594	true
0	5a9828fc7753246c76eadb9b2fe21b2fd5636c04afc179efcbebbeb8	5545619550116		NON_VOTER_NO	true	595	575	true	595	595	true
0	30a2cd857800b4f80ef869903a70c376cb538b9f3e5e8d3b2e6df717	5406183115549		NON_VOTER_NO	true	591	571	true	591	591	true
0	5f0a2386b7ddf04fcb5b42976f76ef30ee82d6deae29e0879a79fa25	5394349019758		NON_VOTER_NO	true	594	574	true	594	594	true
0	b504dbaab6de1a99cff4792682afd38c6c0aed226e563bc430530cff	5347089252628		NON_VOTER_NO	true	595	575	true	595	595	true
0	da7cba6189cc2a574546a24746b961405c62eabe0818c54b3e001108	5070004669721		EXCLUDED_INACTIVE	false	572	548	false	572	572	false
0	50ae28e1a9b97a729f61e256612dd59569856973fac5e52123aa68b6	5036615568133		NON_VOTER_NO	true	593	573	true	593	593	true
0	524d8fa8adb529fb000b6e325d78dbf021db1ab971171e84991b83ca	4994739983841		NON_VOTER_NO	true	579	556	true	579	579	true
0	959b9c624ee7271f6755ff84193b3af1b7036d0115b9702d6f04b03e	4954791517781		EXCLUDED_INACTIVE	false	531	510	false	531	531	false
0	6d8856611769664c63e3a72ede1a0ae4542857e4b9a67146642667ec	4637522473977		NON_VOTER_NO	true	594	574	true	594	594	true
0	374afb77272fe7924b565c87f8edc4632c0f04d942e4ea0c24a3eccc	4433235141724		NON_VOTER_NO	true	576	552	true	576	576	true
0	e5bb303e1fe127394f9b23921a37917140bb2215054e80e1cc91e644	4405049035820		NON_VOTER_NO	true	578	555	true	578	578	true
0	bf7cf9d35407a66f2744f1dac876bb2bee5e2bb7e04b6c606384d055	4367019003316		NON_VOTER_NO	true	595	575	true	595	595	true
0	f0ed00410031f3288d7889aa896cfdad79a7441885d3bae8982ac151	4170679055353		NON_VOTER_NO	true	594	574	true	594	594	true
0	317b0f8ea1903dd136eac1322c397d6f45cb201bfe4393e8ca4db199	4130584701406		NON_VOTER_NO	false	539	572	true	592	592	true
0	0220eea089c69e678ae43345e6a4f92d3ac36c87b069290865978958	4049179482291		NON_VOTER_NO	true	592	572	true	592	592	true
0	812a62c49f2e340a172eddcc1b737694fe23aef57272b6b647f88646	4043301922951		NON_VOTER_NO	true	583	560	true	583	583	true
1	b96897b866ec26f4b93d93b2792e496ba9369cef6bfd175d5ffb0d6a	3871314748448		NON_VOTER_NO	true	595	575	true	595	595	true
0	eacf9916fffed32dc3d8a4a26dd3c500e7e36265a7599826b050baa5	3835313275682		NON_VOTER_NO	true	595	575	true	595	595	true
0	10b9d865aeab3d85a5a960e1b1ea1c180d7f1d3ced8cc6cc4be3c953	3815634237725		NON_VOTER_NO	true	591	571	true	591	591	true
0	d4f4072eec06a1cca0861e1e1bef4a9148f4a4cb1b863f1187407371	3783330620850		EXCLUDED_INACTIVE	false	560	539	false	560	560	false
0	ca647bef6fd06947e4cbb7368860a38528a6b3e41b60a7a59f849ac2	3628242277142		NON_VOTER_NO	true	592	572	true	592	592	true
0	e6a2a0c4f8be3b8b765d71ea3bc0de6060615538caf3952f0b384834	3599658403821		NON_VOTER_NO	true	591	571	true	591	591	true
0	c69f59a4bdb495c52010000ec05dde90b527f20c18eb3268eec8365a	3582284857384		NON_VOTER_NO	true	595	575	true	595	595	true
1	199ad2959c8c4e4d50a04a0f3d873b692ff86fbc6a195dd44d17b746	3535427508632		NON_VOTER_NO	true	594	574	true	594	594	true
0	ef99796c601eb47571ff919d02afe74727a81bdfe81e08481bdf06bd	3495679339434		NON_VOTER_NO	true	595	575	true	595	595	true
0	e6ce8801848a70f3ced317bcb5b8214339e89a9fde180e9d90919a2a	3360677811449		NON_VOTER_NO	true	595	575	true	595	595	true
0	948deca41ef75e859aa5b958c58fa0284700d69ca02201f6fa63bc1a	3314718169503		NON_VOTER_NO	true	594	574	true	594	594	true
0	b8a3d4e9c8eb145e64b93adbf40d566d5014cf2dd447c0d965116fe1	3288394233295		NON_VOTER_NO	true	594	574	true	594	594	true
0	874b39ca44ab2d7d57f3f544da925a6e233931f0c84459a6a82fb0b0	3254195432349		NON_VOTER_NO	true	594	574	true	594	594	true
0	486dce228cef6032ac458a5ce6d93d1afa38a5ec952abcd6b6b1d57c	3004240074598		NON_VOTER_NO	true	586	563	true	586	586	true
0	0ec943dc5e7c2f308d39322a2d12c934fac5b2926e76c67e84b2c8d1	2998262425781		NON_VOTER_NO	true	594	574	true	594	594	true
0	a15049527d207bbfb48aa786541ef0dc8f8e98726b8f28e44f17de00	2783222089990		NON_VOTER_NO	true	591	571	true	591	591	true
0	b410985c6daebedaa4f5b0a1f505c881e80a59f1fb95991988514778	2770170791483		NON_VOTER_NO	true	593	573	true	593	593	true
0	166c55f87ab71b30bf42bc3568c1eb95bf6ed72df14f732d9c34dbc2	2681917721190		NON_VOTER_NO	true	591	571	true	591	591	true
0	7c3b8f563a139c3667150713f004ef53848fc7a7e0814198f1331d95	2584075013050		NON_VOTER_NO	true	594	574	true	594	594	true
0	aff45cba7bc52fae256de95178476ea96ede79c58e4bdfdc46c582f6	2579997670457		NON_VOTER_NO	true	594	574	true	594	594	true
0	f31c5c7c3efcd8a0480b99b4766f449261f0a32e08c1dad8c8f0f761	2574691693303		NON_VOTER_NO	true	595	575	true	595	595	true
0	649c82a76fb9d2f0651e59b92c8f7c1639b3ae661f52104a4a8906f5	2557461428731		EXCLUDED_INACTIVE	false	529	537	false	558	558	false
0	8f1d5d6c1156a9710407d524789eebf42ef20bbd75ec858d53b7bfcf	2478011600061		NON_VOTER_NO	true	595	575	true	595	595	true
0	c699dbdb87f691b900cb75fa249c0d8ca50a85c1aa0fbb636349286d	2436961204005		NON_VOTER_NO	true	594	574	true	594	594	true
0	db27ef95b26e2cda463907d4331aaa70cb18358d1383116c5591efa8	2392668425720		EXCLUDED_INACTIVE	false	533		false	533	533	false
0	1dac6bf2cda83cc5a0ab36b0cf2007d98c3308760fff225f901a9ebd	2382914016556		NON_VOTER_NO	true	593	573	true	593	593	true
0	903ffcdb46730f204aca161fd1c83bc225d27672eb2ec0d236640ee6	2377154055373		NON_VOTER_NO	true	593	573	true	593	593	true
0	24f57fece7213b86ecbfcc9f355835e148add29b9dfa757113aeba9b	2333785464344		NON_VOTER_NO	true	595	575	true	595	595	true
0	40b8b96f62b8cbf5c62f66248164a9bc873b8fab8432f308ed48df6f	2264568492627		NON_VOTER_NO	true	594	574	true	594	594	true
0	5a7a808fd49380e6caedd270f9d9ccce2e571e09f8809bf89e774b10	2164934864614		EXCLUDED_INACTIVE	false	527		false	527	527	false
0	24b4cd94bac24b69be122d43ef9319a138c330ca09803fe70388c286	2109268246458		EXCLUDED_INACTIVE	false	569	545	false	569	569	false
0	b03b6263041e0f39c297fe85d8b4b33d7193c27088d58d9447f749f9	2072226975536		NON_VOTER_NO	true	581	558	true	581	581	true
0	70d173a8d57d9660abd8e83eb83faae26a80dfea084a2fb2d77fe738	2003388057554		NON_VOTER_NO	true	584	561	true	584	584	true
0	cc37fee8a4bca7120ce97b852213aff16aa09999c8e35809c5e00444	1999780990742		NON_VOTER_NO	true	594	574	true	594	594	true
0	8f2b45094df19c26eeea7d19a7293c6203adc09ddc7bfa7a7db3f372	1989950706425		NON_VOTER_NO	true	594	574	true	594	594	true
0	f5eff9d979976f9587b0e5fb4b7a41505b5c0cce26dcb055ace3fc37	1970116360028		NON_VOTER_NO	true	586	566	true	586	586	true
0	2bb35ddfc2e981b276004047ebfaf8e029bd35c1314b2aec786c735e	1950108785197		EXCLUDED_INACTIVE	false	561	540	false	561	561	false
0	f898a658bc7fca0edc5a1227bb119a250103fc5de5af05b9230352f2	1876849405868		EXCLUDED_INACTIVE	false	527		false	527	527	false
0	934dd373a9c1aa1aced500ab25aa5dbb6147f73d291e2378801fdbce	1875928496857		NON_VOTER_NO	true	593	573	true	593	593	true
0	014e8d04a93cb3244d1fc9f2f95fb623791135a9a70e6a60f731d098	1846574259443		EXCLUDED_INACTIVE	false	558	537	false	558	558	false
0	b9550415f43943bbf7266a4c27d5cf7fe1dfb43ffb249a39dd53692a	1812831668437		NON_VOTER_NO	true	595	575	true	595	595	true
0	9b9f0a8e1d9f672d36be884bc1149779e5f0fcf61e1483218accc68d	1782263046889		NON_VOTER_NO	false	561	572	true	592	592	true
0	2fb8e3b31399e8eb932f200198296187bd1ec5b89e10b066cfa7efa5	1781509319055		NON_VOTER_NO	true	591	571	true	591	591	true
0	188b44e528371389777f854c7ee993049be55b4aaccb0069304b11d2	1748169354597		NON_VOTER_NO	true	594	574	true	594	594	true
0	1c37f6ca5e620bd28e9f0432824c4e7c4844dc4d039303a411c2e165	1738594736728		EXCLUDED_INACTIVE	false	540	517	false	540	540	false
0	975bc39a158a7abfc0a9372a4a7b5368a1dfda6b34ebfce7195ab854	1731410794726		NON_VOTER_NO	true	594	574	true	594	594	true
0	1c12c18fff75038f1181d6dcca10c5255df430301c0a264a9500381e	1701827598467		EXCLUDED_INACTIVE	false	544		false	544	544	false
0	45c1a5881d8ba6aa8773dc022f7cfcf4bbc3757b0301ccd965a33cb1	1653635509199		NON_VOTER_NO	true	584	561	true	584	584	true
0	f63d5b04bee510874a0e79901307a27f4032013ec367403f46945efc	1652208491953		NON_VOTER_NO	true	584	561	true	584	584	true
0	ca5e1025c1c1c1f4b00a500c9f89f215d66c18d1e2651c58e22ef813	1634781100833		EXCLUDED_INACTIVE	false	560	539	false	560	560	false
1	5f14b5b5cddb0839df02696194268ef48673836d7777a7c05ffd2f3e	1623541267330		NON_VOTER_NO	true	595	575	true	595	595	true
0	fbb04f0ce09437f576719c8c4e82da0db7964f42be8c0c3e6b409827	1603527278185		EXCLUDED_INACTIVE	false	529	534	false	557	557	false
0	b6f0f16bcf28ec35316adcef04ab6278107174587f0c36cd28354e03	1599243637341		NON_VOTER_NO	true	594	574	true	594	594	true
0	834d5967ca512d805a847786194024233df13265971666b6bbe0afd5	1586520841669		EXCLUDED_INACTIVE	false	545		false	545	545	false
0	e137b7ed661821a2a4d667f3ae6e34ff5a20f49f4d8b69bececa3f35	1580444893584		EXCLUDED_INACTIVE	false	569		false	569	569	false
0	85c57e0ab81c569306f9e07145a59edde878b535e269c6445daf17e6	1572466860375		NON_VOTER_NO	true	584	561	true	584	584	true
0	d1fbed10f9bc3901355f56b7a9b6549334ca2b44871acf3e0d0be699	1549609342037		NON_VOTER_NO	true	594	574	true	594	594	true
0	311cadce08d26c3a3821565658efd322af67e2102e2415a38084c735	1546898074377		NON_VOTER_NO	true	592	572	true	592	592	true
0	a69997cdef5290343854272a59e96f769f39094cce6fc31f54cd334b	1508603449222		NON_VOTER_NO	true	594	574	true	594	594	true
0	e572c26ca85d9d2f48822f79c15686dc120d5062af3b76354e29bba3	1464205729121		NON_VOTER_NO	true	591	571	true	591	591	true
0	b381cbd2697bfe9b9b66ea5ba26828c2a8966ded398ca1afa4dac324	1458061149542		EXCLUDED_INACTIVE	false	529	531	false	554	554	false
0	45ee15165afee8c7e014822ea620aa60d20ad6fae20d0a1c50b99754	1431213020937		NON_VOTER_NO	true	590	570	true	590	590	true
0	f6158630da6a8c6739d9ee9a57550794c411ccd08f507df5c9ad2cc6	1417587918529		EXCLUDED_INACTIVE	false	561	540	false	561	561	false
0	d78eb3c8bc4dfb01a7f691b46fb1563c095294eca738a6612dbfafd5	1411171079295		NON_VOTER_NO	true	595	575	true	595	595	true
0	7a8a2af44823dec4ffb74187fa7ae4fc579435287a6bb7263deb8e16	1366059550083		NON_VOTER_NO	true	577		true	577	577	true
0	3f360f55663b7953dea8d9a0e12dbabbe3230ed2d28894afeaa3bc73	1363593842211		EXCLUDED_INACTIVE	false	544		false	544	544	false
0	2408fb0afddd9586244307e8fe4d322cad65092932fbdcd05bc44b88	1344027672829		NON_VOTER_NO	true	592	572	true	592	592	true
0	ca30d0b2a7866cb0aa00a1221833273e7460b54cc95ea62ab8e34fbc	1340453075309		EXCLUDED_INACTIVE	false	529		false	529	529	false
0	53ec40a7a3859e2a52354f0fb5ef50ff9040623816b8dc2775ec564f	1328121869288		EXCLUDED_INACTIVE	false	572	548	false	572	572	false
0	5f4dc306292918ea2cc2840c6a567a013d119738c55f8a6cd572efc7	1324749474088		NON_VOTER_NO	true	579	556	true	579	579	true
0	ea7f2e73a99e015022ba1d04d5c9c94e6698a2d3ae1b907c00d6696b	1316760427469		NON_VOTER_NO	true	584	561	true	584	584	true
0	f040fce92719b564369095bab8495548ad324529dd2ae19cf4e61411	1310210853655		NON_VOTER_NO	true	591	571	true	591	591	true
0	54469e486b36bdfa40db19f78f6ef1023653ca890f7d2e5372778cc8	1261767077290		NON_VOTER_NO	true	580	557	true	580	580	true
0	01fe794271a02c19f6034505d6d146926356df76361b3d38e7250b31	1255084028518		EXCLUDED_INACTIVE	false	559	538	false	559	559	false
0	8ba111ca19c78813d0fd9befe8febdce7361fbd770a246ea1c76c835	1252429886809		NON_VOTER_NO	true	595	575	true	595	595	true
0	52a730a770efdace1acc21d7c63fd80a7ac90dc3263a837fc9d7cd9c	1241056561471		EXCLUDED_INACTIVE	false	571	547	false	571	571	false
0	608355a04e0c683f70a462b70a1e73f0c71d80381c2dc8830a8ef926	1194768827623		NON_VOTER_NO	true	595	575	true	595	595	true
0	4a255d4cac624864440f07f1b8f74b4bd8c930aee5ecc1af1b8d30f6	1181168726017		NON_VOTER_NO	true	593	573	true	593	593	true
0	ec20ef7cb489a04f466d21606de40e254971c5199ad1d37bf891262f	1180681807476		NON_VOTER_NO	true	595	575	true	595	595	true
0	d1c5f070e2e74f57a067377f7b28351c6ec17867bde0e9a08e7e9100	1148152499119		EXCLUDED_INACTIVE	false	569	545	false	569	569	false
0	15583d02963047eb6f7ad78489877e0a881853420c760bc8935fa122	1146264657222		EXCLUDED_INACTIVE	false	527		false	527	527	false
0	28ee9a00dff7a0ebc630d2a63ef5045e063d583f4fcd3e4c4b1e32f5	1142485601236		EXCLUDED_INACTIVE	false	545		false	545	545	false
0	4f281153a506c26ca4f960f782c68b35b7d2562f549794e84c9307f7	1125649496240		EXCLUDED_INACTIVE	false	572	548	false	572	572	false
0	b4d32d9a8f4deac81053ee533a9bf5285057348aed75180eb4f6e54e	1124049680402		NON_VOTER_NO	true	594	574	true	594	594	true
